generation,i,fitness,hash,mom_hash,dad_hash,values
1,86,[-5.566183240156622, 7.192593344885044],-3016571966008528107,-8343217403207533847,7767388378952622436,2.715207372188991  1.0995006730228578
1,87,[-4.65223631793317, 1.7888012540199987],-1376712964039032275,-5966068357526860951,-141034421294525423,-3.1233276833132386  -2.210094601709538
1,88,[-3.89468511086386, 4.312733704454773],-9128747197766722227,-5966068357526860951,-141034421294525423,3.771571228635583  2.8293404904882626
1,89,[-3.266523930542799, 1.0618402825115423],-5616480095571725941,-5966068357526860951,4262947681829421625,4.826070004375913  2.8293404904882626
1,90,[-5.193590479055641, 2.5197282120259965],-6432160036811506064,156110346913977969,-8911823276809126483,2.4409058161020063  -2.184682768301033
1,91,[-4.788956707777376, 4.346713037878136],814581654850130465,6184557167197161233,1336434073063147816,-3.6537872283882997  0.4497434527122941
1,92,[-4.066956059205234, 7.2457515387960525],4607945743778482903,-4139414341397475490,5785638353078807264,-0.6883962146446079  -4.445466816427523
1,93,[-3.9557272700061654, 4.3218162878830935],2083797035477063252,8827042530931937126,6184557167197161233,-1.3640403604323872  -4.43194304669139
1,94,[-3.854101172573354, 4.446280330875448],8033707713559477839,1286648306641728111,3940240011316425071,2.1142441197464157  4.272764247610208
1,95,[-4.051860724804633, 5.067616469147044],-5049425047163648118,7523417369518567110,-997345435580205430,-3.2339192204993648  3.1536417914829524
1,96,[-3.822509131001541, 7.454776166840634],-2125229232404304336,7451010191211481374,6746579947641758193,-4.741268312117493  -0.8006193657428051
1,97,[-3.501203744682811, 1.2634529753468229],-6871247092607541818,7523417369518567110,-997345435580205430,4.473853448085656  2.742216366497452
1,98,[-8.066639614830542, 4.588433019839829],-5317934093759097816,8827042530931937126,-2897659020734659308,1.0601127541866182  -0.17364798343186383
1,99,[-3.893489904627638, 5.394392097745835],2258431355844226726,6293771175391396242,-8121635386438872675,-4.566004236923401  -1.1815227708656773
1,100,[-4.1042540418195825, 7.873268147160404],4201288315321518809,8827042530931937126,-2897659020734659308,-0.4305311009779187  -4.43194304669139
1,101,[-3.9130213902083364, 5.726718841169217],-911754448394076675,-2289204918707868365,-1541492985615984457,-3.6474789790385787  -2.9504084090733773
1,102,[-6.540287768692254, 7.684523186219092],3486251026871614632,4180698500103997594,-26221314555553266,0.7158410473406658  1.9986955668677764
1,103,[-3.4479682071748234, -0.4912057935794589],-4882919967330821988,3888196495230793236,3721389791582084627,-2.5103444510100204  4.6950127428130255
1,104,[-4.782556755979729, 4.49397800881637],5281025056985342900,434371064659016093,4180698500103997594,0.7158410473406658  3.6179106046394267
1,105,[-4.2818953030909865, 4.988749938860945],-8151412314106151945,-8343217403207533847,-9098726656326919843,4.095940399811132  1.0995006730228578
1,106,[-2.743921722596856, 8.128606046506063],6997494744211794509,7722721532481639859,8239482198243675842,4.194705903930707  -4.920711188331566
1,107,[-4.1050221372191515, 8.169980663009868],-4896961357400391593,-4140186818444438732,5785638353078807264,0.23868259806391823  -4.445466816427523
1,108,[-4.309179995091624, 8.22557976618561],-6721910276068010578,156110346913977969,-8911823276809126483,-4.15116374366089  0.6964893684241158
1,109,[-4.011771725547161, 8.345105105621114],-8118251927560963152,-8121635386438872675,-4139414341397475490,-4.566004236923401  -0.08311315899965699
1,110,[-6.380164518627062, 9.71953884619877],-5935954263751394107,-2323505975544542628,-8945354547926542978,1.0335950060015353  1.9951172495923686
1,111,[-6.36071102187546, 8.080569273210493],-5332906259719691499,-2323505975544542628,-8945354547926542978,0.8545520248903742  2.094612401686023
1,112,[-5.996230879424146, 3.4274627010631793],6184664275089491273,-1273800021952417986,3888196495230793236,-1.8403688066295611  1.775576726316329
1,113,[-6.7867360864552015, 6.204563958100622],6545478278971792910,-4309176105899840619,-4140186818444438732,0.23868259806391823  1.923321234403348
1,114,[-5.218032275681872, 8.204248363511017],-6664458740559941420,571066719310021873,-3607906789832711739,2.4651453497272824  2.121477605682389
1,115,[-4.25509785392266, -2.794836433606469],-7992483801225745598,-4309176105899840619,-4140186818444438732,-1.4115872029585685  4.032404020343899
1,116,[-4.229415009082377, 11.218596440771062],1220093999902778436,-5301600398422437445,-4666662373453869858,1.7236790768679189  -3.94225286621995
1,117,[-4.0383491541893255, 11.413269062400225],-7024637050837306607,5309609905131570852,8827042530931937126,0.9553687931178922  -4.43194304669139
1,118,[-3.9648056519825827, 11.81782996675221],4731229520777839324,-2323505975544542628,7224088184942095038,-4.173255847111933  1.9951172495923686
1,119,[-3.276942767958296, 0.9492546614193289],-1955086972723436669,1336434073063147816,-1474180457168948529,2.875331332369334  4.780239751761252
1,120,[-4.3763252129664165, 4.325993014538151],7681719664021769276,-5966068357526860951,-5597500493048156323,-3.1233276833132386  -2.7050406037748242
1,121,[-3.516373172771568, -0.43548739809817993],3011450689742473867,3721389791582084627,-5372553321198859861,-2.5103444510100204  4.583327853220924
1,122,[-7.905795546173131, 4.433542226141654],5492639048560105265,-5870842381821333092,8239482198243675842,-0.49556066202288385  1.0653240138832212
1,123,[-4.171759228633131, 5.028230508877123],6247484847747621891,-5966068357526860951,-5597500493048156323,3.3320473530625367  2.8293404904882626
1,124,[-3.8280043048958183, 5.889931942554621],8819697990707962619,1336434073063147816,-1474180457168948529,-3.6537872283882997  3.1147122016594064
1,125,[-2.685243795160928, 7.251464070957963],-2399079767459732333,2851706097230880630,-6054984217706336990,4.426880013859639  -4.860154468046102
1,126,[-4.675062840831864, 8.067282224293438],2797310157014302394,-997345435580205430,-26221314555553266,-3.2339192204993648  1.9986955668677764
1,127,[-6.1313064899339444, 10.218148612038144],-258670467799135874,-3607906789832711739,6986895733247747598,1.2172476970630282  2.121477605682389
1,128,[-5.516382476786123, 6.6012188951861095],-760697971770196395,-3607906789832711739,6986895733247747598,1.7859515374466124  -2.3784282112286883
1,129,[-3.5839187645281427, -4.6599614649703],-7096970670896579620,-1816459344636860948,3060646433530287347,4.919665485002492  -1.4561496780261853
1,130,[-5.288270178867189, 2.656069350309651],5693485854139517322,-1816459344636860948,3060646433530287347,-3.184559382561977  0.07614092241727288
1,131,[-5.020646356197936, 8.734394699415368],-484997963110081513,-5966068357526860951,4262947681829421625,-3.1233276833132386  1.453877254646919
1,132,[-4.323987570392401, 2.798696405558359],6066610102587146968,783161007066606468,5309609905131570852,3.462893802412614  -2.362525512232235
1,133,[-5.163423148728267, 4.546493327180545],-6018864950738631297,-5301600398422437445,-997345435580205430,-3.2339192204993648  0.6814005584256924
1,134,[-4.281019915226573, 10.299699875654786],-5393972292984670157,434371064659016093,233429535740412260,1.071523353166893  -4.104404863997989
1,135,[-3.73759655337056, 8.26750052381959],8437047853184406223,-5818587033956548762,8239482198243675842,0.0020241843624031475  -4.920711188331566
1,136,[-3.495329394554792, 8.461676508617483],7158898282305144548,-3001574244865141070,233429535740412260,-3.282858755875072  -4.104404863997989
1,137,[-5.232004012607615, 8.908086330791143],-280080883264011578,-5301600398422437445,-997345435580205430,1.7236790768679189  2.742216366497452
1,138,[-4.161001220421115, 10.621769343431643],26160809611030352,783161007066606468,5309609905131570852,0.9553687931178922  -4.278786516999473
1,139,[-3.384440351592654, 12.453662559873125],-5771671137788251212,-5870842381821333092,8239482198243675842,2.2650171189954014  -4.920711188331566
1,140,[-3.9309754805158588, 13.384182468905685],-3154549121317705095,-7738927017118877213,-3607906789832711739,1.7859515374466124  -4.31336897314734
1,141,[-3.8857811929902333, -0.24860840268828133],-3570267801811116023,-1273800021952417986,3888196495230793236,0.5429702259478599  4.6950127428130255
1,142,[-3.2412784683436993, 1.1553134030162595],2055457457152472758,3249833296868907512,-5597500493048156323,3.3320473530625367  4.541929243277094
1,143,[-4.869366551179592, 5.516605915160722],-4403124653331721569,3249833296868907512,-5597500493048156323,2.3725773778696073  -2.7050406037748242
1,144,[-3.9851141620963473, 8.09340889520799],-7638436138119889446,5548826195401826750,-8121635386438872675,-4.566004236923401  -0.5590039759529963
1,145,[-3.1405420147883776, 11.59189110857609],-579875520540438989,156110346913977969,-8156664482886244418,-4.15116374366089  -4.037687906198383
1,146,[-2.86453224531856, 8.955714048592904],1463380946305898227,7451010191211481374,7472185675907752162,-4.741268312117493  4.073588950169615
1,147,[-3.8478365457063175, 9.241503993508923],-1855855200136689451,-8911823276809126483,233429535740412260,2.4409058161020063  -4.104404863997989
1,148,[-3.23359418358361, 10.794822426607992],8709206071953674652,-8121635386438872675,-811100240054146416,-4.566004236923401  3.319203568531673
1,149,[-3.8717524288001766, 13.866627493956546],1171228703995309156,-8121635386438872675,4251491830634510293,-4.566004236923401  1.288734010676892
2,0,[-9.000370404649576, 0.25633054784154446],-6027006683603404047,-7716202987652064586,5492639048560105265,-0.49556066202288385  -0.17811182527675573
2,1,[-7.6119062675773925, -3.345959130121751],8402324819601287146,5053631609219931785,8402324819601287146,-1.3640403604323872  -0.02940581222119132
2,2,[-7.498798502322819, 2.581924311311624],3803442744511444726,-7716202987652064586,5492639048560105265,-0.9676850060533182  1.0653240138832212
2,3,[-3.66555207658325, -4.950945112286674],5702047411995558825,-643014876815303410,7026057790534328639,4.732380084295718  -1.66889500936364
2,4,[-6.646893438466762, -4.428921218347462],-3717361881260901724,-643014876815303410,7026057790534328639,-1.8286253594175363  -0.9091854749986208
2,5,[-7.0889214162935765, -3.257600625978667],-374447291037253457,-6822538540932024772,-643014876815303410,-0.4172314089038167  -1.66889500936364
2,6,[-6.942107250667794, -4.16153124387222],-265735064097194223,6661386163041857030,-643014876815303410,-0.7382712645368503  -1.66889500936364
2,7,[-5.656403716776005, -3.7619841646943573],-7259114792362943003,-7420678615431827460,6405804556842545217,-1.8286253594175363  -2.184682768301033
2,8,[-6.920336180326794, -2.789186757540779],5053631609219931785,6184664275089491273,480605757180284698,-1.8403688066295611  -0.02940581222119132
2,9,[-6.920336180326794, -2.789186757540779],5053631609219931785,6184664275089491273,480605757180284698,-1.8403688066295611  -0.02940581222119132
2,10,[-6.7614009251711895, -0.8308305279683554],4309608658364620066,-6822538540932024772,-643014876815303410,-1.8286253594175363  0.6964893684241158
2,11,[-6.753712394941043, -0.8633258657283511],667031982019644531,7258387301930465877,5053631609219931785,-1.8403688066295611  0.6814005584256924
2,12,[-3.349093851469017, 1.0060425499645254],6548837973708674700,7026057790534328639,-280080883264011578,4.732380084295718  2.742216366497452
2,13,[-7.019839096934306, 2.724292250014612],535316405410847791,918862798096139705,668226158676829696,1.2896065788421218  -1.2112259744388898
2,14,[-6.28515224883274, 3.2186175361272733],3208430099440810934,3208430099440810934,-258670467799135874,-0.9438756794054157  2.121477605682389
2,15,[-3.470750115005315, 3.8921064860429633],-1982126751427081897,767005049552425479,480605757180284698,3.8249472581885247  3.6558472047807395
2,16,[-6.837346686158915, 4.2763696095456005],-7804145956951522728,-7420678615431827460,6405804556842545217,1.591787999481614  -1.0391022257195215
2,17,[-6.772240321914004, 4.843702196134303],7243168222196499186,7026057790534328639,-280080883264011578,1.7236790768679189  -0.9091854749986208
2,18,[-6.605927003346156, -6.326072865268698],-8721204408679654670,-5064312875206697341,-8721204408679654670,-1.6824476144485043  -1.2112259744388898
2,19,[-6.8339196309301276, -4.981360000902727],6155064418740357662,7893019266843484391,-643014876815303410,-0.9153406623105367  -1.66889500936364
2,20,[-7.835461246486972, 5.428401597967642],-2549871460339595657,5693485854139517322,-258670467799135874,1.2172476970630282  0.07614092241727288
2,21,[-7.75934072300141, 6.436642891042197],8485608391406412443,-5317934093759097816,-6721910276068010578,1.0601127541866182  0.6964893684241158
2,22,[-7.75934072300141, 6.436642891042197],8485608391406412443,-5317934093759097816,-6721910276068010578,1.0601127541866182  0.6964893684241158
2,23,[-7.0889214162935765, -3.257600625978667],-374447291037253457,-6822538540932024772,-643014876815303410,-0.4172314089038167  -1.66889500936364
2,24,[-8.842705170529149, 1.6938160405028522],4598957640495896306,7258387301930465877,5053631609219931785,0.6142577857210139  -0.02940581222119132
2,25,[-7.243784349353342, -4.966084739923302],-6219067810423409381,5076442711971294013,-1842869530387630824,-0.9457081568516523  -1.305697610867369
2,26,[-8.07818218665966, -0.8804970834773698],-6633971225851650652,-6068494353369696114,5881773374017178282,-0.9676850060533182  0.4497434527122941
2,27,[-6.7614009251711895, -0.8308305279683554],4309608658364620066,-6822538540932024772,-643014876815303410,-1.8286253594175363  0.6964893684241158
2,28,[-7.020894744113763, 0.9057776248215341],-2066127490431292985,5492639048560105265,-7992483801225745598,-1.4115872029585685  1.0653240138832212
2,29,[-7.557080770583086, 4.970424623879903],4404764484968044687,-2943425564406147102,-804198353015724027,-0.6580539920226887  1.2362713528271216
2,30,[-4.06577856836314, -4.004428407515367],-5213422594189516641,4393257018061223908,-7992483801225745598,-1.4115872029585685  4.272764247610208
2,31,[-7.361555803051246, -1.3364881098708112],1742362895951538569,-6377080014900279205,6706409585410178584,-1.3640403604323872  0.6964893684241158
2,32,[-7.1271740706747995, 2.3351769611605904],-8152388402389915816,-2943425564406147102,-804198353015724027,1.2000295179367457  -1.1947251278350333
2,33,[-6.457135550268893, -5.665475176619351],8219470275657727261,-808760346627142437,1091791469069005060,-1.8403688066295611  -1.1815227708656773
2,34,[-6.1313064899339444, 10.218148612038144],-258670467799135874,3208430099440810934,-258670467799135874,1.2172476970630282  2.121477605682389
2,35,[-4.921002331590471, -0.34979778070960243],-2989751142414960463,-8966465745995273158,2055457457152472758,3.3320473530625367  -1.2112259744388898
2,36,[-4.711543375630529, 5.651634503038604],-471796273056444360,-6822538540932024772,-2123924702452007713,-3.697827206873958  0.6964893684241158
2,37,[-3.910865917000697, 2.0905765798195612],-7631217823402627241,-5979089394007063888,-2123924702452007713,-2.5103444510100204  3.966489682570174
2,38,[-6.391835478570157, 2.761224345132034],-761922938311108982,6661386163041857030,-643014876815303410,-1.8286253594175363  1.2899454337630747
2,39,[-3.623753048635951, 2.7631925180830303],3124772142207016888,-8966465745995273158,2055457457152472758,2.2650171189954014  4.541929243277094
2,40,[-6.10365400654217, 5.662952251665494],-4303640481593515699,7258387301930465877,-4403124653331721569,2.3725773778696073  0.6814005584256924
2,41,[-5.741978240196155, 3.4733305958105065],112873841557403182,7258387301930465877,-4403124653331721569,0.6142577857210139  -2.7050406037748242
2,42,[-5.678880693855063, -3.9910976484646774],8054129953452448273,918862798096139705,668226158676829696,-1.8938270488248876  -2.1017933873818064
2,43,[-5.638902403331282, 5.3928029527455115],-3807564513142163999,-280080883264011578,4638509015578901957,0.8279403414917148  2.742216366497452
2,44,[-3.6474187866189705, -4.4003734744712695],3888196495230793236,2472006688270114938,1091791469069005060,-1.8403688066295611  4.6950127428130255
